last_fico_range_high,last_fico_range_low,bc_util,revol_util,loan_amnt,int_rate,bc_open_to_buy,mo_sin_old_il_acct,dti,mo_sin_old_rev_tl_op,annual_inc,mo_sin_rcnt_rev_tl_op,sub_grade,fico_range_low,total_bc_limit,tot_cur_bal,num_il_tl,pct_tl_nvr_dlq,mo_sin_rcnt_tl,num_bc_tl,open_acc,acc_open_past_24mths,num_actv_rev_tl,grade,emp_length,percent_bc_gt_75,num_bc_sats,num_actv_bc_tl,num_tl_op_past_12m,inq_last_6mths,purpose,mort_acc,term,initial_list_status,verification_status,home_ownership,tot_coll_amt,num_accts_ever_120_pd,loan_status
584.0,580.0,97.2,97.2,16000.0,12.12,437.0,87.0,18.25,98.0,60000.0,25.0,B3,700.0,14500.0,130562.0,2.0,100.0,25.0,12.0,12.0,0.0,9.0,B,10+ years,100.0,8.0,8.0,0.0,0.0,debt_consolidation,1.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
694.0,690.0,94.4,78.2,24000.0,30.79,1081.0,101.0,20.95,200.0,75000.0,4.0,G1,680.0,19200.0,45135.0,4.0,100.0,4.0,8.0,12.0,4.0,7.0,G,10+ years,100.0,4.0,4.0,2.0,1.0,other,0.0, 60 months,f,Verified,RENT,0.0,0.0,Fully Paid
609.0,605.0,58.7,44.4,12550.0,17.57,3921.0,20.0,38.79,38.0,35000.0,3.0,D4,690.0,9500.0,38770.0,2.0,100.0,3.0,5.0,10.0,9.0,7.0,D,4 years,25.0,4.0,4.0,3.0,1.0,debt_consolidation,0.0, 36 months,f,Source Verified,RENT,0.0,0.0,Fully Paid
659.0,655.0,61.3,55.6,6400.0,9.16,3018.0,134.0,21.06,513.0,23998.8,20.0,B2,660.0,7800.0,16687.0,6.0,100.0,17.0,8.0,6.0,3.0,2.0,B,10+ years,50.0,2.0,2.0,0.0,0.0,debt_consolidation,0.0, 36 months,w,Verified,RENT,0.0,0.0,Fully Paid
659.0,655.0,28.0,16.1,8000.0,9.44,16561.0,128.0,2.83,275.0,87492.0,126.0,B1,780.0,23000.0,6475.0,0.0,100.0,126.0,2.0,3.0,0.0,2.0,B,4 years,0.0,1.0,1.0,0.0,1.0,other,0.0, 36 months,f,Verified,RENT,0.0,0.0,Fully Paid
609.0,605.0,64.95,39.1,2500.0,12.61,4006.0,128.0,8.42,165.0,70082.64,8.0,C2,675.0,14000.0,77318.0,6.0,97.0,5.0,7.0,5.0,4.0,5.0,C,5 years,50.0,4.0,3.0,2.0,0.0,debt_consolidation,1.0, 36 months,f,Not Verified,RENT,0.0,0.0,Fully Paid
689.0,685.0,99.2,99.2,4000.0,13.33,189.0,96.0,16.93,202.0,72000.0,49.0,C3,690.0,23800.0,31319.0,4.0,100.0,13.0,5.0,6.0,2.0,4.0,C,< 1 year,100.0,4.0,4.0,0.0,0.0,debt_consolidation,0.0, 36 months,w,Not Verified,RENT,0.0,0.0,Fully Paid
594.0,590.0,99.0,100.0,30000.0,15.61,12891.0,72.0,31.17,348.0,150000.0,15.0,D1,690.0,116016.0,477491.0,2.0,93.0,15.0,11.0,18.0,2.0,14.0,D,10+ years,88.9,11.0,9.0,0.0,2.0,credit_card,3.0, 36 months,f,Source Verified,MORTGAGE,0.0,0.0,Charged Off
529.0,525.0,66.1,61.5,5400.0,13.11,2374.0,95.0,8.64,158.0,20000.0,57.0,B4,690.0,7000.0,144270.0,10.0,96.0,19.0,15.0,11.0,2.0,2.0,B,10+ years,33.3,3.0,1.0,0.0,2.0,debt_consolidation,5.0, 36 months,f,Source Verified,MORTGAGE,0.0,1.0,Fully Paid
694.0,690.0,74.8,81.4,9000.0,18.55,1588.0,43.0,16.67,194.0,37000.0,2.0,D2,660.0,6300.0,14112.0,2.0,100.0,2.0,4.0,6.0,3.0,5.0,D,< 1 year,50.0,4.0,4.0,3.0,1.0,debt_consolidation,0.0, 36 months,f,Source Verified,OWN,0.0,0.0,Fully Paid
734.0,730.0,0.0,44.9,11000.0,10.75,1500.0,62.0,11.62,75.0,72000.0,1.0,B4,680.0,1500.0,31742.0,13.0,94.4,1.0,1.0,6.0,4.0,2.0,B,6 years,0.0,1.0,0.0,3.0,0.0,debt_consolidation,0.0, 36 months,w,Source Verified,RENT,63.0,0.0,Fully Paid
664.0,660.0,86.0,81.1,20000.0,15.61,1957.0,133.0,8.6,294.0,72000.0,11.0,C3,725.0,14000.0,85652.0,20.0,100.0,2.0,4.0,12.0,4.0,4.0,C,10+ years,66.7,3.0,3.0,4.0,0.0,debt_consolidation,7.0, 60 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
799.0,795.0,29.9,21.6,21000.0,8.39,24728.0,134.0,19.18,312.0,49360.0,2.0,A5,730.0,35300.0,123046.0,9.0,94.3,2.0,15.0,18.0,4.0,5.0,A,7 years,12.5,9.0,4.0,2.0,0.0,debt_consolidation,2.0, 36 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
674.0,670.0,50.9,26.1,11600.0,10.99,4170.0,121.0,5.18,187.0,75000.0,2.0,B4,660.0,8500.0,9811.0,2.0,95.5,2.0,7.0,15.0,10.0,8.0,B,< 1 year,0.0,3.0,3.0,4.0,1.0,debt_consolidation,3.0, 36 months,f,Verified,RENT,163.0,0.0,Fully Paid
499.0,0.0,100.5,85.1,10000.0,15.59,0.0,36.0,28.2,136.0,28000.0,9.0,C5,680.0,12400.0,19524.0,1.0,100.0,9.0,4.0,9.0,1.0,7.0,C,10+ years,100.0,3.0,3.0,1.0,1.0,credit_card,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Charged Off
509.0,505.0,23.9,22.1,19800.0,16.99,3956.0,101.0,34.46,109.0,64000.0,11.0,D3,685.0,5200.0,162871.0,19.0,97.0,8.0,4.0,14.0,12.0,5.0,D,8 years,66.7,3.0,2.0,6.0,0.0,credit_card,2.0, 60 months,w,Verified,MORTGAGE,0.0,1.0,Charged Off
729.0,725.0,46.9,31.9,22000.0,24.84,7481.0,127.0,30.29,126.0,65000.0,2.0,E3,685.0,14100.0,183925.0,8.0,94.1,2.0,10.0,24.0,12.0,14.0,E,3 years,22.2,9.0,9.0,7.0,2.0,debt_consolidation,2.0, 60 months,w,Verified,MORTGAGE,563.0,1.0,Fully Paid
614.0,610.0,29.7,29.3,7000.0,15.31,23118.0,115.0,31.91,128.0,40000.0,2.0,C5,665.0,32900.0,120085.0,3.0,86.7,2.0,14.0,20.0,4.0,8.0,C,6 years,57.1,7.0,5.0,2.0,1.0,debt_consolidation,2.0, 36 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
669.0,665.0,74.8,74.8,13600.0,9.17,4034.0,94.0,9.76,149.0,74000.0,6.0,B2,660.0,16000.0,18096.0,2.0,100.0,6.0,5.0,5.0,2.0,2.0,B,3 years,66.7,3.0,2.0,2.0,3.0,debt_consolidation,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
589.0,585.0,94.1,88.5,7500.0,12.69,2008.0,170.0,31.88,264.0,80000.0,11.0,C2,670.0,34000.0,63541.0,7.0,100.0,11.0,13.0,21.0,8.0,16.0,C,< 1 year,81.8,11.0,11.0,2.0,0.0,other,0.0, 36 months,f,Verified,RENT,55.0,0.0,Fully Paid
719.0,715.0,45.3,41.1,15000.0,8.9,19217.0,118.0,26.89,181.0,42000.0,2.0,A5,705.0,35100.0,39692.0,2.0,97.0,2.0,17.0,23.0,5.0,15.0,A,8 years,9.1,11.0,9.0,2.0,0.0,debt_consolidation,1.0, 36 months,f,Not Verified,MORTGAGE,97.0,0.0,Fully Paid
569.0,565.0,97.0,63.3,4000.0,18.84,343.0,129.0,25.18,248.0,95000.0,4.0,E2,670.0,11600.0,254317.0,19.0,100.0,3.0,11.0,17.0,16.0,9.0,E,10+ years,100.0,3.0,3.0,7.0,3.0,credit_card,7.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
734.0,730.0,38.5,32.7,12000.0,16.02,9842.0,113.0,32.85,83.0,45000.0,6.0,C5,715.0,16000.0,173642.0,8.0,88.2,6.0,3.0,11.0,4.0,6.0,C,10+ years,33.3,3.0,3.0,3.0,1.0,debt_consolidation,2.0, 60 months,w,Not Verified,MORTGAGE,577.0,0.0,Fully Paid
649.0,645.0,61.9,62.7,10700.0,17.27,2859.0,124.0,19.52,300.0,45000.0,14.0,D2,660.0,7500.0,13651.0,6.0,73.3,14.0,8.0,9.0,1.0,8.0,D,8 years,0.0,7.0,7.0,0.0,2.0,debt_consolidation,0.0, 36 months,w,Source Verified,OWN,0.0,1.0,Fully Paid
804.0,800.0,57.8,47.7,29000.0,7.89,12497.0,129.0,20.55,219.0,58000.0,9.0,A5,725.0,29600.0,137723.0,4.0,100.0,9.0,6.0,12.0,4.0,6.0,A,8 years,25.0,4.0,3.0,1.0,0.0,credit_card,3.0, 36 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
764.0,760.0,45.8,44.7,10000.0,7.59,20849.0,33.0,16.45,99.0,95000.0,14.0,A3,720.0,38500.0,31549.0,5.0,100.0,14.0,7.0,10.0,4.0,4.0,A,6 years,16.7,6.0,4.0,0.0,0.0,credit_card,0.0, 36 months,w,Not Verified,RENT,0.0,0.0,Fully Paid
664.0,660.0,97.1,93.3,22800.0,8.67,138.0,54.0,25.1,87.0,75000.0,22.0,B1,675.0,4700.0,151816.0,4.0,100.0,13.0,2.0,9.0,5.0,4.0,B,9 years,100.0,2.0,2.0,0.0,0.0,debt_consolidation,3.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
644.0,640.0,61.4,27.5,12000.0,13.35,2009.0,147.0,6.66,222.0,105000.0,3.0,C2,675.0,5200.0,248019.0,3.0,88.9,3.0,6.0,11.0,3.0,5.0,C,10+ years,33.3,3.0,3.0,1.0,2.0,debt_consolidation,2.0, 36 months,w,Not Verified,MORTGAGE,135.0,2.0,Fully Paid
529.0,525.0,29.0,59.8,12000.0,11.44,2273.0,155.0,11.03,92.0,46000.0,4.0,B4,680.0,3200.0,194302.0,1.0,100.0,4.0,5.0,14.0,4.0,8.0,B,10+ years,0.0,4.0,2.0,4.0,1.0,debt_consolidation,1.0, 36 months,w,Source Verified,MORTGAGE,3771.0,0.0,Charged Off
789.0,785.0,78.1,67.4,35000.0,11.99,8937.0,123.0,13.41,148.0,98000.0,12.0,B5,675.0,40800.0,43594.0,6.0,96.0,12.0,8.0,16.0,2.0,9.0,B,2 years,80.0,5.0,5.0,1.0,0.0,credit_card,0.0, 36 months,w,Verified,RENT,0.0,0.0,Fully Paid
704.0,700.0,66.9,66.9,5400.0,20.75,2282.0,35.0,34.6,107.0,23000.0,11.0,E2,660.0,6900.0,18678.0,17.0,100.0,2.0,7.0,8.0,14.0,3.0,E,6 years,25.0,5.0,3.0,8.0,1.0,debt_consolidation,0.0, 36 months,f,Source Verified,RENT,0.0,0.0,Fully Paid
694.0,690.0,64.0,45.0,20000.0,18.25,9350.0,146.0,13.34,423.0,67000.0,26.0,E1,680.0,28050.0,438989.0,5.0,60.0,3.0,11.0,6.0,2.0,4.0,E,7 years,66.7,5.0,3.0,2.0,2.0,debt_consolidation,2.0, 60 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
564.0,560.0,32.3,40.4,5875.0,15.99,9343.0,151.0,24.82,165.0,26000.0,6.0,C5,660.0,13800.0,196649.0,18.0,78.4,6.0,11.0,19.0,3.0,7.0,C,2 years,66.7,3.0,3.0,2.0,1.0,debt_consolidation,3.0, 36 months,w,Not Verified,MORTGAGE,353.0,0.0,Charged Off
684.0,680.0,81.4,73.1,13000.0,10.99,2508.0,86.0,28.07,95.0,36004.0,4.0,B4,690.0,13500.0,72489.0,10.0,100.0,1.0,5.0,9.0,5.0,5.0,B,< 1 year,75.0,4.0,4.0,3.0,1.0,credit_card,0.0, 36 months,w,Verified,RENT,0.0,0.0,Fully Paid
734.0,730.0,60.5,60.8,9750.0,18.99,3399.0,128.0,10.15,38.0,37000.0,8.0,E3,670.0,8600.0,9795.0,0.0,100.0,8.0,4.0,6.0,4.0,5.0,E,2 years,75.0,4.0,4.0,3.0,1.0,debt_consolidation,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
709.0,705.0,82.5,68.5,20000.0,6.03,37054.0,102.0,16.05,171.0,150000.0,4.0,A1,725.0,79700.0,182777.0,5.0,100.0,4.0,9.0,9.0,3.0,6.0,A,10+ years,40.0,5.0,5.0,2.0,0.0,debt_consolidation,3.0, 36 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
739.0,735.0,92.0,92.0,11500.0,15.05,280.0,138.0,2.34,129.0,320000.0,124.0,C4,660.0,3500.0,27745.0,12.0,94.1,15.0,2.0,8.0,3.0,1.0,C,2 years,50.0,2.0,1.0,0.0,0.0,debt_consolidation,1.0, 36 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
679.0,675.0,15.4,14.8,10000.0,14.65,10407.0,128.0,10.58,165.0,65000.0,8.0,C2,680.0,12300.0,77318.0,6.0,97.0,5.0,7.0,8.0,3.0,5.0,C,1 year,0.0,4.0,3.0,2.0,1.0,home_improvement,1.0, 36 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
534.0,530.0,64.95,61.0,10000.0,11.12,4006.0,128.0,13.51,165.0,39000.0,8.0,B3,735.0,14000.0,77318.0,6.0,97.0,5.0,7.0,11.0,4.0,5.0,B,2 years,50.0,4.0,3.0,2.0,0.0,debt_consolidation,1.0, 60 months,f,Verified,MORTGAGE,0.0,0.0,Charged Off
629.0,625.0,31.1,28.4,30500.0,11.55,103193.0,62.0,12.19,83.0,185000.0,3.0,B4,690.0,155900.0,75980.0,5.0,100.0,3.0,22.0,28.0,10.0,16.0,B,7 years,5.3,19.0,12.0,2.0,2.0,house,0.0, 36 months,f,Source Verified,RENT,0.0,0.0,Fully Paid
804.0,800.0,69.2,40.7,15000.0,10.49,7199.0,120.0,30.59,164.0,65000.0,1.0,B3,710.0,23400.0,56924.0,6.0,96.2,1.0,26.0,26.0,7.0,13.0,B,6 years,44.4,10.0,7.0,2.0,1.0,credit_card,0.0, 60 months,w,Verified,RENT,0.0,0.0,Fully Paid
709.0,705.0,52.1,51.5,18000.0,26.24,29122.0,64.0,7.6,118.0,100000.0,12.0,E5,660.0,60800.0,31678.0,2.0,85.7,12.0,11.0,8.0,2.0,4.0,E,5 years,16.7,7.0,4.0,2.0,1.0,credit_card,0.0, 60 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
694.0,690.0,98.6,84.7,4000.0,13.18,189.0,124.0,26.92,164.0,60000.0,24.0,C3,690.0,13500.0,57409.0,12.0,100.0,6.0,6.0,8.0,3.0,5.0,C,10+ years,100.0,3.0,3.0,1.0,4.0,home_improvement,4.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
749.0,745.0,28.8,27.8,12500.0,6.03,11823.0,208.0,17.09,163.0,105000.0,14.0,A1,740.0,16600.0,552466.0,33.0,94.3,13.0,10.0,13.0,5.0,2.0,A,2 years,25.0,4.0,2.0,0.0,0.0,credit_card,5.0, 36 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
814.0,810.0,3.6,3.6,40000.0,9.93,18308.0,207.0,0.62,68.0,100000.0,26.0,B2,820.0,19000.0,175904.0,3.0,100.0,26.0,3.0,5.0,0.0,2.0,B,10+ years,0.0,3.0,2.0,0.0,0.0,house,1.0, 60 months,w,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
684.0,680.0,73.6,51.6,5000.0,15.8,3670.0,144.0,27.83,145.0,25781.6,1.0,C3,670.0,13900.0,12758.0,2.0,100.0,1.0,12.0,11.0,8.0,7.0,C,10+ years,80.0,5.0,4.0,5.0,0.0,credit_card,0.0, 36 months,f,Not Verified,RENT,0.0,0.0,Fully Paid
719.0,715.0,23.8,21.3,6000.0,6.24,39222.0,102.0,14.79,233.0,60000.0,3.0,A2,760.0,51500.0,13195.0,2.0,100.0,3.0,11.0,10.0,1.0,9.0,A,10+ years,12.5,8.0,8.0,1.0,0.0,credit_card,0.0, 36 months,f,Not Verified,RENT,0.0,0.0,Fully Paid
749.0,745.0,83.1,65.2,5725.0,16.99,863.0,125.0,14.79,334.0,50000.0,14.0,D1,670.0,5100.0,20102.0,5.0,97.1,6.0,15.0,16.0,6.0,6.0,D,10+ years,75.0,5.0,4.0,2.0,4.0,credit_card,3.0, 36 months,f,Verified,RENT,0.0,0.0,Fully Paid
734.0,730.0,52.1,41.2,7500.0,7.89,5886.0,78.0,23.56,132.0,82000.0,3.0,A5,730.0,12300.0,41742.0,10.0,100.0,3.0,7.0,13.0,3.0,7.0,A,10+ years,0.0,4.0,4.0,2.0,0.0,vacation,0.0, 36 months,w,Verified,RENT,0.0,0.0,Fully Paid
784.0,780.0,24.4,20.6,8000.0,6.24,30901.0,70.0,21.0,333.0,26761.0,16.0,A2,770.0,40900.0,60292.0,1.0,100.0,16.0,7.0,17.0,2.0,8.0,A,10+ years,0.0,7.0,5.0,0.0,0.0,debt_consolidation,1.0, 36 months,w,Verified,OWN,0.0,0.0,Charged Off
749.0,745.0,19.8,15.0,13000.0,12.62,40324.0,51.0,5.75,42.0,80000.0,2.0,C1,715.0,50300.0,23861.0,3.0,100.0,2.0,7.0,12.0,6.0,4.0,C,< 1 year,14.3,7.0,4.0,2.0,0.0,credit_card,0.0, 60 months,w,Not Verified,RENT,0.0,0.0,Fully Paid
554.0,550.0,43.8,40.4,20000.0,9.75,23231.0,122.0,8.18,83.0,57550.0,10.0,B3,675.0,41300.0,199769.0,2.0,100.0,10.0,10.0,10.0,4.0,7.0,B,3 years,28.6,7.0,7.0,2.0,0.0,debt_consolidation,1.0, 60 months,w,Not Verified,MORTGAGE,0.0,0.0,Charged Off
694.0,690.0,87.2,87.2,25000.0,19.05,5113.0,143.0,15.38,280.0,138000.0,69.0,D4,670.0,39900.0,275794.0,11.0,92.0,2.0,11.0,9.0,3.0,5.0,D,9 years,50.0,6.0,5.0,2.0,1.0,debt_consolidation,5.0, 60 months,f,Source Verified,MORTGAGE,57.0,0.0,Fully Paid
674.0,670.0,55.8,31.1,12000.0,13.99,2112.0,142.0,11.71,169.0,110000.0,4.0,C4,690.0,8800.0,126753.0,8.0,90.5,4.0,8.0,14.0,8.0,9.0,C,2 years,60.0,6.0,5.0,7.0,2.0,debt_consolidation,1.0, 36 months,w,Source Verified,MORTGAGE,215.0,2.0,Fully Paid
699.0,695.0,69.0,70.4,14000.0,13.33,1301.0,124.0,27.17,140.0,62400.0,2.0,C3,660.0,4200.0,70036.0,29.0,96.8,2.0,14.0,16.0,16.0,8.0,C,10+ years,50.0,2.0,2.0,3.0,1.0,debt_consolidation,0.0, 60 months,f,Source Verified,RENT,0.0,0.0,Fully Paid
704.0,700.0,79.0,63.1,20000.0,13.11,4288.0,136.0,17.61,235.0,55000.0,10.0,B4,690.0,20400.0,68855.0,3.0,85.0,10.0,16.0,11.0,3.0,8.0,B,10+ years,50.0,4.0,4.0,2.0,0.0,credit_card,6.0, 36 months,f,Verified,OWN,0.0,5.0,Fully Paid
764.0,760.0,32.9,29.9,28000.0,12.49,72186.0,146.0,6.5,384.0,250000.0,3.0,B4,770.0,107600.0,313737.0,14.0,97.9,3.0,15.0,18.0,5.0,10.0,B,8 years,0.0,9.0,6.0,2.0,3.0,debt_consolidation,4.0, 60 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
514.0,510.0,21.7,14.1,18000.0,9.17,13934.0,115.0,5.16,172.0,50000.0,25.0,B2,745.0,17800.0,4210.0,2.0,87.0,25.0,9.0,12.0,0.0,7.0,B,10+ years,0.0,6.0,4.0,0.0,0.0,debt_consolidation,2.0, 60 months,w,Source Verified,MORTGAGE,0.0,2.0,Charged Off
689.0,685.0,64.0,48.1,13000.0,10.42,5405.0,99.0,12.67,103.0,101362.0,24.0,B3,680.0,15000.0,300833.0,35.0,100.0,2.0,2.0,25.0,3.0,5.0,B,3 years,50.0,2.0,2.0,1.0,0.0,debt_consolidation,1.0, 36 months,w,Source Verified,MORTGAGE,910.0,0.0,Fully Paid
624.0,620.0,68.9,71.1,28000.0,21.49,5963.0,132.0,20.86,357.0,95000.0,5.0,D5,690.0,19200.0,393067.0,6.0,95.7,3.0,6.0,14.0,4.0,9.0,D,10+ years,60.0,5.0,5.0,2.0,2.0,debt_consolidation,4.0, 60 months,w,Verified,MORTGAGE,0.0,1.0,Charged Off
664.0,660.0,82.9,82.8,10000.0,17.57,1075.0,120.0,10.64,209.0,60000.0,10.0,D2,660.0,6300.0,134148.0,1.0,88.9,8.0,23.0,14.0,3.0,6.0,D,8 years,75.0,7.0,4.0,3.0,1.0,debt_consolidation,4.0, 36 months,f,Source Verified,MORTGAGE,0.0,4.0,Fully Paid
679.0,675.0,84.6,51.2,6000.0,14.99,772.0,15.0,22.77,72.0,45000.0,12.0,C5,690.0,5000.0,31474.0,4.0,100.0,11.0,3.0,15.0,8.0,8.0,C,1 year,100.0,3.0,3.0,2.0,1.0,debt_consolidation,0.0, 36 months,w,Not Verified,RENT,0.0,0.0,Fully Paid
664.0,660.0,8.3,6.8,35000.0,9.44,9809.0,128.0,0.48,230.0,88000.0,8.0,B1,665.0,10700.0,347500.0,0.0,65.0,8.0,9.0,7.0,5.0,2.0,B,10+ years,0.0,4.0,2.0,4.0,0.0,major_purchase,5.0, 36 months,w,Source Verified,MORTGAGE,0.0,7.0,Fully Paid
749.0,745.0,94.8,94.8,32600.0,21.45,11554.0,128.0,26.43,149.0,94000.0,6.0,D5,700.0,48900.0,328817.0,6.0,100.0,6.0,12.0,11.0,3.0,8.0,D,6 years,87.5,8.0,8.0,1.0,0.0,credit_card,2.0, 60 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
714.0,710.0,31.5,31.2,20000.0,13.11,62065.0,129.0,10.83,159.0,75000.0,10.0,B4,720.0,90600.0,29040.0,5.0,96.0,10.0,12.0,13.0,3.0,6.0,B,10+ years,14.3,9.0,5.0,1.0,0.0,credit_card,3.0, 60 months,f,Verified,RENT,0.0,0.0,Fully Paid
679.0,675.0,75.5,63.8,8000.0,14.08,13563.0,143.0,28.77,158.0,175000.0,10.0,C3,700.0,55300.0,694361.0,29.0,98.5,6.0,14.0,20.0,8.0,5.0,C,10+ years,50.0,7.0,3.0,2.0,0.0,home_improvement,6.0, 36 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
714.0,710.0,76.7,57.9,1400.0,10.42,2380.0,112.0,9.6,119.0,52000.0,16.0,B3,705.0,10200.0,201197.0,8.0,95.5,16.0,4.0,10.0,5.0,3.0,B,< 1 year,66.7,3.0,3.0,0.0,0.0,other,2.0, 36 months,f,Source Verified,RENT,0.0,0.0,Fully Paid
664.0,660.0,29.5,33.2,8000.0,19.92,5637.0,48.0,14.37,395.0,42000.0,2.0,D3,705.0,8000.0,17686.0,5.0,100.0,2.0,5.0,15.0,4.0,4.0,D,10+ years,0.0,2.0,1.0,3.0,1.0,debt_consolidation,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Charged Off
709.0,705.0,98.8,96.5,35000.0,17.57,354.0,155.0,20.38,304.0,81000.0,6.0,D2,690.0,30700.0,51616.0,12.0,96.9,6.0,8.0,10.0,2.0,8.0,D,< 1 year,100.0,3.0,3.0,1.0,1.0,debt_consolidation,1.0, 36 months,w,Verified,RENT,0.0,0.0,Fully Paid
724.0,720.0,98.9,69.7,35000.0,16.99,11.0,219.0,25.7,206.0,140000.0,16.0,D3,670.0,1000.0,436230.0,14.0,95.5,8.0,13.0,15.0,5.0,5.0,D,10+ years,100.0,1.0,1.0,3.0,0.0,debt_consolidation,4.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
689.0,685.0,80.5,64.3,25000.0,18.92,6306.0,134.0,20.89,267.0,75000.0,11.0,D4,690.0,32300.0,346311.0,8.0,96.5,3.0,27.0,24.0,9.0,16.0,D,10+ years,50.0,12.0,12.0,3.0,2.0,debt_consolidation,6.0, 60 months,w,Source Verified,MORTGAGE,0.0,1.0,Fully Paid
609.0,605.0,31.9,52.1,13500.0,13.99,16543.0,122.0,26.85,199.0,65000.0,2.0,C4,710.0,24300.0,208487.0,12.0,84.6,2.0,4.0,12.0,7.0,6.0,C,3 years,0.0,4.0,4.0,3.0,0.0,debt_consolidation,3.0, 60 months,w,Not Verified,MORTGAGE,0.0,1.0,Fully Paid
499.0,0.0,38.2,30.1,9500.0,10.49,9770.0,136.0,12.75,168.0,64000.0,7.0,B3,730.0,15800.0,38556.0,7.0,100.0,5.0,6.0,10.0,8.0,4.0,B,10+ years,0.0,3.0,2.0,3.0,0.0,debt_consolidation,0.0, 36 months,f,Not Verified,RENT,0.0,0.0,Charged Off
679.0,675.0,61.8,69.4,3500.0,13.99,878.0,235.0,20.9,35.0,36000.0,19.0,C4,675.0,2300.0,75099.0,14.0,94.4,7.0,3.0,15.0,3.0,4.0,C,1 year,66.7,3.0,3.0,1.0,0.0,debt_consolidation,0.0, 36 months,f,Source Verified,RENT,0.0,0.0,Fully Paid
589.0,585.0,101.0,100.8,10000.0,9.76,0.0,115.0,26.11,102.0,41000.0,53.0,B3,690.0,7200.0,33502.0,8.0,100.0,26.0,5.0,9.0,0.0,4.0,B,2 years,100.0,3.0,3.0,0.0,0.0,credit_card,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
689.0,685.0,25.6,25.0,6600.0,10.99,20677.0,102.0,13.36,279.0,50000.0,12.0,B3,675.0,27800.0,141852.0,7.0,73.9,12.0,10.0,15.0,4.0,4.0,B,< 1 year,0.0,5.0,4.0,1.0,0.0,debt_consolidation,1.0, 36 months,f,Not Verified,MORTGAGE,339.0,1.0,Fully Paid
734.0,730.0,22.8,18.3,6000.0,6.24,23238.0,122.0,9.84,180.0,68000.0,4.0,A2,705.0,30100.0,19105.0,3.0,98.1,4.0,20.0,27.0,10.0,13.0,A,10+ years,8.3,12.0,7.0,4.0,1.0,debt_consolidation,2.0, 36 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
674.0,670.0,88.5,87.8,35000.0,13.66,651.0,163.0,14.46,239.0,105000.0,11.0,C3,690.0,28900.0,298740.0,5.0,100.0,11.0,4.0,12.0,3.0,9.0,C,10+ years,75.0,4.0,4.0,1.0,1.0,debt_consolidation,1.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
689.0,685.0,82.2,27.1,13750.0,16.55,89.0,101.0,10.05,164.0,96000.0,7.0,D2,670.0,500.0,26223.0,6.0,100.0,7.0,1.0,8.0,2.0,5.0,D,10+ years,100.0,1.0,1.0,2.0,0.0,debt_consolidation,3.0, 60 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
524.0,520.0,75.3,75.3,25200.0,26.77,3751.0,49.0,29.32,174.0,60000.0,23.0,G1,705.0,15200.0,40228.0,7.0,100.0,9.0,6.0,8.0,6.0,2.0,G,3 years,66.7,3.0,2.0,2.0,0.0,major_purchase,0.0, 60 months,w,Source Verified,RENT,0.0,0.0,Charged Off
814.0,810.0,62.3,45.3,25000.0,6.99,8600.0,84.0,6.75,460.0,250000.0,7.0,A2,710.0,22800.0,41804.0,5.0,100.0,7.0,7.0,12.0,2.0,7.0,A,3 years,33.3,3.0,3.0,1.0,0.0,debt_consolidation,0.0, 36 months,w,Source Verified,MORTGAGE,629.0,0.0,Fully Paid
499.0,0.0,18.1,33.1,25000.0,16.55,9584.0,143.0,20.26,135.0,150000.0,6.0,D2,675.0,11700.0,72032.0,6.0,88.5,6.0,5.0,17.0,8.0,6.0,D,8 years,0.0,4.0,2.0,3.0,1.0,credit_card,1.0, 60 months,w,Source Verified,RENT,512.0,1.0,Charged Off
